"Date","Adobe","Amazon","AMD","Apple","CISCO","GE","Google","IBM","Intel","META","MSFT","NTFX","NVDIA","PLNTR","PayPal","Qual","SlsFrc","StarB","TESLA","Zoom"
2016-10-27,107.07,40.92,7.11,28.62,30.38,147.28,40.87,148.43,34.81,129.69,60.1,126.47,1.77,NA,41.69,70.09,74.74,53.59,13.6,NA
2016-10-26,107.97,41.13,7.29,28.9,30.55,148.52,41.11,146.94,34.92,131.04,60.63,126.97,1.8,NA,42.33,68.2,74.95,53.63,13.48,NA
2016-10-25,109.03,41.76,7.5,29.56,30.34,147.38,41.43,146.04,35.1,132.29,60.99,126.51,1.8,NA,43.31,67.71,75.06,53.67,13.49,NA
2016-10-24,110.81,41.9,7.01,29.41,30.46,148.77,41.79,145.74,35.26,133.28,61,127.33,1.77,NA,43.87,68.06,75.06,54.18,13.52,NA
2016-10-21,109.03,40.95,6.52,29.15,30.15,149.08,41.2,144.83,35.15,132.07,59.66,127.5,1.69,NA,44.15,67.93,74,53.63,13.34,NA
2016-10-20,109.03,40.52,6.96,29.27,30.16,149.54,41.08,146.66,35.43,130,57.25,123.35,1.69,NA,40.09,67.34,72.59,53.59,13.27,NA
2016-10-19,108.39,40.88,6.77,29.28,30.35,149.49,41.35,146.41,35.51,130.11,57.53,121.87,1.66,NA,40.24,65.79,72.82,53.15,13.57,NA
2016-10-18,108.42,40.88,6.73,29.37,30.44,149.08,41.07,145.88,37.75,128.57,57.66,118.79,1.67,NA,39.83,66.1,72.77,52.61,13.27,NA
2016-10-17,107.49,40.65,6.67,29.39,30.22,148.41,40.34,149.8,37.29,127.54,57.22,99.8,1.64,NA,39.48,65.19,72.83,52.76,12.93,NA
2016-10-14,107.84,41.15,6.75,29.41,30.18,148.62,40.23,149.49,37.45,127.88,57.42,101.47,1.65,NA,39.24,65.7,74.27,53.08,13.1,NA
2016-10-13,108.01,41.46,6.49,29.25,30.17,148,40.2,148.79,36.97,127.82,56.92,100.23,1.63,NA,39.2,65.7,70.63,52.95,13.35,NA
2016-10-12,108.05,41.7,6.62,29.34,30.34,148.67,40.59,149.34,37.13,129.05,57.11,99.5,1.66,NA,39.53,66.06,72.23,53.16,13.43,NA
2016-10-11,107.37,41.55,6.5,29.08,31.04,148.77,40.48,149.82,37.27,128.88,57.19,100.59,1.65,NA,39.19,66.09,72.42,52.92,13.34,NA
2016-10-10,109.24,42.09,6.84,29.01,31.47,148.46,40.71,151.98,38.02,130.24,58.04,103.33,1.68,NA,39.86,67.25,75.1,53.3,13.4,NA
2016-10-07,108.64,41.97,6.75,28.52,31.47,149.6,40.04,150.67,38.1,128.99,57.8,104.82,1.67,NA,39.88,68.19,70.91,53.46,13.11,NA
2016-10-06,108.56,42.08,6.96,28.47,31.48,150.57,40.15,151.85,38.07,128.74,57.74,105.07,1.68,NA,40.18,67.54,71.26,53.14,13.4,NA
2016-10-05,108.8,42.22,6.78,28.26,31.59,151.76,40.06,152.04,37.99,128.47,57.64,106.28,1.71,NA,40.44,66.84,68.42,53.35,13.9,NA
2016-10-04,108.39,41.7,6.97,28.25,31.35,151.76,40.14,151.44,37.54,128.19,57.24,102.34,1.71,NA,40.78,66.68,72.63,53.53,14.09,NA
2016-10-03,108.45,41.84,6.95,28.13,31.5,152.48,40.02,152.55,37.66,128.77,57.42,102.63,1.71,NA,40.59,67.11,70.52,53.84,14.25,NA
2016-09-30,108.54,41.87,6.91,28.26,31.72,152.37,40.2,153.75,37.75,128.27,57.6,98.55,1.71,NA,40.97,68.5,71.33,54.14,13.6,NA
2016-09-29,107.8,41.45,6.67,28.05,31.39,151.91,40.13,153.04,37.32,128.09,57.4,96.67,1.69,NA,40.39,67.45,71.2,53.45,13.38,NA
2016-09-28,109.49,41.44,6.59,28.49,31.5,153.81,40.5,153.21,37.44,129.23,58.03,97.48,1.67,NA,40.97,63.45,71.62,53.98,13.75,NA
2016-09-27,109.7,40.81,6.54,28.27,31.48,153.71,40.54,151.74,37.18,128.69,57.95,97.07,1.66,NA,41.06,63.31,70.05,54.19,13.72,NA
2016-09-26,107.26,39.96,6.32,28.22,31.07,151.96,40.13,149.04,36.65,127.31,56.9,94.56,1.61,NA,40.34,62.31,70.19,54.04,13.93,NA
2016-09-23,107.47,40.29,6.55,28.18,31.34,153.76,40.75,150.01,37.19,127.96,57.43,95.94,1.62,NA,40.07,62.75,70.39,54.43,13.83,NA
2016-09-22,107.92,40.24,6.37,28.66,31.66,154.53,40.8,151.1,37.55,130.08,57.82,95.83,1.63,NA,40.49,63.52,74.59,54.39,13.76,NA
2016-09-21,107.78,39.49,6.29,28.39,31.36,153.56,40.25,150.54,37.45,129.94,57.76,94.88,1.62,NA,40.29,63.57,74.18,53.98,13.68,NA
2016-09-20,100.62,39.01,6.17,28.39,31.1,152.63,39.99,149.49,37.14,128.64,56.81,98.25,1.58,NA,39.69,62.7,72.91,53.3,13.64,NA
2016-09-19,99.68,38.76,6.16,28.4,31.02,151.4,39.77,149.9,37.16,128.65,56.93,98.06,1.59,NA,40.01,62.86,73,53.01,13.76,NA
2016-09-16,98.93,38.93,6.05,28.73,30.84,152.68,39.9,148.9,37.67,129.07,57.25,99.48,1.57,NA,40.7,62.99,73.29,53.74,13.69,NA
2016-09-15,99.62,38.48,6.02,28.89,31.31,153.04,40.06,150.66,36.56,128.35,57.19,97.34,1.57,NA,40.83,62.54,73.99,54.11,13.36,NA
2016-09-14,98.79,38.05,6.04,27.94,31,152.79,39.52,149.11,35.62,127.77,56.26,97.01,1.51,NA,39.96,61.59,73.82,53.9,13.09,NA
2016-09-13,98.77,38.05,5.74,26.99,31.06,153.56,39.44,150.81,35.61,127.21,56.53,96.09,1.5,NA,39.86,61.29,73.06,53.98,13.07,NA
2016-09-12,100.32,38.57,5.94,26.36,31.44,156.85,39.94,153.21,36.08,128.69,57.05,99.05,1.52,NA,38.77,62.25,74.36,54.71,13.22,NA
2016-09-09,99.38,38.01,5.9,25.78,30.85,154.89,39.42,150.69,35.44,127.1,56.21,96.5,1.49,NA,38.01,60.52,74.2,54.35,12.96,NA
2016-09-08,101.88,39.2,6.23,26.38,31.47,159.68,40.14,153.9,36.44,130.27,57.43,99.66,1.57,NA,39.27,62.69,74.88,55.3,13.16,NA
2016-09-07,103,39.22,6.84,27.09,31.79,159.78,40.4,156.45,36.46,131.05,57.66,99.15,1.55,NA,38.56,62.43,75.01,56.32,13.45,NA
2016-09-06,103.5,39.44,7.34,26.93,31.87,159.73,40.4,155.2,36.57,129.73,57.61,100.09,1.58,NA,37.18,63.09,75.42,56.02,13.52,NA
2016-09-02,103.57,38.62,7.51,26.93,31.83,160.96,39.84,154.43,36.08,126.51,57.67,97.38,1.56,NA,37.07,63.35,75.1,56.18,13.19,NA
2016-09-01,102.9,38.53,7.35,26.68,31.58,160.5,39.57,154.42,36.02,126.17,57.59,97.38,1.58,NA,36.83,63.47,75.91,56.31,13.38,NA
2016-08-31,102.31,38.46,7.4,26.53,31.44,160.71,39.49,153.78,35.89,126.12,57.46,97.45,1.53,NA,37.15,63.07,79.42,56.23,14.13,NA
2016-08-30,102,38.38,7.49,26.5,31.54,161.38,39.6,154.28,35.7,125.84,57.89,97.45,1.54,NA,37,62.94,79.83,56.4,14.09,NA
2016-08-29,102.3,38.56,7.59,26.71,31.58,161.32,39.79,154.59,35.55,126.54,58.1,97.3,1.55,NA,37.29,62.98,79.92,56.8,14.35,NA
2016-08-26,102.06,38.45,7.67,26.74,31.35,160.66,39.66,153.24,35.26,124.96,58.03,97.58,1.55,NA,37.65,62.97,80.03,57.29,14.67,NA
2016-08-25,101.69,37.96,7.47,26.89,31.29,160.55,39.57,153.54,35.09,123.89,58.17,97.32,1.54,NA,37.51,62.64,80.16,57.29,14.73,NA
2016-08-24,101.14,37.86,7.43,27.01,31.06,160.6,39.68,153.95,35.15,123.48,57.95,95.18,1.55,NA,37.52,62.61,77.82,57.09,14.84,NA
2016-08-23,101.14,38.12,7.67,27.21,30.98,160.66,39.83,155.12,35.4,124.37,57.89,95.94,1.57,NA,37.86,63.09,78.02,56.4,14.99,NA
2016-08-22,100.24,37.97,7.58,27.13,30.63,161.12,39.85,154.87,35.36,124.15,57.67,95.26,1.56,NA,38.11,62.83,77.25,55.85,14.86,NA
2016-08-19,100.32,37.87,7.62,27.34,30.52,160.76,39.98,154.9,35.24,123.56,57.62,95.87,1.56,NA,38.09,62.76,77.48,54.94,15,NA
2016-08-18,100.67,38.22,7.04,27.27,30.48,161.68,40.14,156.18,34.97,123.91,57.6,96.16,1.55,NA,38.22,63.04,76.91,55.53,14.9,NA
2016-08-17,99.7,38.23,6.68,27.31,30.72,160.96,40.27,155.29,35.02,124.37,57.56,96.37,1.53,NA,38.14,62.28,76.32,55.8,14.88,NA
2016-08-16,100.6,38.2,6.78,27.35,31.12,160.45,40.06,155.54,35.21,123.3,57.44,95.12,1.57,NA,38.38,62.07,77.96,55.37,14.91,NA
2016-08-15,100.93,38.42,6.95,27.37,31.19,160.71,40.3,156.68,34.91,123.9,58.12,95.31,1.57,NA,38.46,62.43,78.92,55.25,15.04,NA
2016-08-12,101.04,38.63,6.73,27.05,30.87,160.71,40.35,156.75,34.57,124.88,57.94,96.59,1.58,NA,38.51,61.71,81.63,55.47,15.04,NA
2016-08-11,101.67,38.56,6.58,26.98,30.95,160.96,40.41,158.28,34.68,124.9,58.3,95.89,1.49,NA,38.46,61.74,81.48,55.47,14.99,NA
2016-08-10,100.62,38.43,6.49,27,30.85,160.86,40.42,156.88,34.53,124.88,58.02,93.93,1.46,NA,38.07,61.71,80.24,55.62,15.04,NA
2016-08-09,98.87,38.42,6.6,27.2,30.94,161.02,40.37,156.58,34.92,125.06,58.2,93.99,1.47,NA,38.1,61.99,81.18,55.2,15.27,NA
2016-08-08,98.49,38.33,6.68,27.09,31.01,160.86,40.26,156.84,35.04,125.26,58.06,95.11,1.47,NA,37.91,61.58,81.17,55.36,15.08,NA
2016-08-05,99.04,38.3,6.61,26.87,31.04,160.91,40.35,158.25,34.98,125.15,57.96,97.03,1.46,NA,38.1,62,81.33,55.9,15.34,NA
2016-08-04,97.09,38.04,6.47,26.47,30.8,160.35,39.86,156.37,34.58,124.36,57.39,93.44,1.43,NA,37.3,60.98,80.56,55.42,15.37,NA
2016-08-03,96.67,37.73,6.3,26.45,30.72,160.14,39.95,155.51,34.25,122.51,56.97,93.1,1.4,NA,36.58,61.01,80.41,55.94,15.05,NA
2016-08-02,96.05,38.03,6.26,26.12,30.62,159.73,40.01,155.43,34.56,123.09,56.58,93.56,1.4,NA,36.54,60.6,80.5,56.73,15.15,NA
2016-08-01,97.72,38.39,6.64,26.51,30.73,160.24,40.05,156.27,34.85,124.31,56.58,94.37,1.42,NA,37.06,61.85,81.02,57.63,15.33,NA
2016-07-29,97.86,37.94,6.86,26.05,30.53,160.19,39.57,155.47,34.86,123.94,56.68,91.25,1.43,NA,37.24,62.58,81.8,58.05,15.65,NA
2016-07-28,98.44,37.63,6.82,26.09,30.52,160.76,38.29,156.19,34.77,125,56.21,91.65,1.4,NA,37.22,62.43,82.33,58.21,15.37,NA
2016-07-27,97.93,36.83,6.85,25.74,30.76,160.91,38.1,156.64,34.83,123.34,56.19,92.04,1.4,NA,37.22,62.51,81.5,57.85,15.23,NA
2016-07-26,97.91,36.78,6.98,24.17,30.88,161.89,37.88,156.92,35.09,121.22,56.76,91.41,1.42,NA,37.69,61.35,81.76,58.31,15.3,NA
2016-07-25,97.32,36.98,6.7,24.34,30.79,162.76,37.88,157.43,34.69,121.63,56.73,87.66,1.39,NA,37.78,60.73,82.19,57.95,15.33,NA
2016-07-22,98.06,37.24,5.84,24.67,30.71,164.93,37.96,156.87,34.66,121,56.57,85.89,1.37,NA,37.42,61.15,82.55,57.9,14.82,NA
2016-07-21,96.34,37.22,5.22,24.86,30.58,167.65,37.72,155.3,34.27,120.61,55.8,85.99,1.33,NA,40.13,59.93,81.7,57.6,14.7,NA
2016-07-20,98.4,37.29,5.41,24.99,30.63,168.63,37.85,156.18,35.69,121.92,55.91,87.91,1.36,NA,40.05,55.82,82.14,57.54,15.22,NA
2016-07-19,97.79,37,5.41,24.97,29.92,169.4,37.67,154.46,35.15,120.61,53.09,85.84,1.34,NA,39.37,55.14,81.37,56.76,15.02,NA
2016-07-18,97.79,36.8,5.51,24.96,29.91,169.3,37.66,154.73,35.05,119.37,53.96,98.81,1.32,NA,38.92,55.35,81.63,56.92,15.08,NA
2016-07-15,97.83,36.77,5.14,24.7,29.82,169.14,36.78,154.65,35.07,116.86,53.7,98.39,1.32,NA,39.09,54.75,81.4,57.41,14.69,NA
2016-07-14,97.7,37.06,5.17,24.7,29.76,167.86,36.79,155.14,35.2,117.29,53.74,98.02,1.33,NA,39.96,54.88,81.56,57.59,14.77,NA
2016-07-13,97.34,37.13,5.09,24.22,29.75,166.47,36.47,152.95,35.01,116.78,53.51,96.43,1.32,NA,39.28,54.83,81.33,56.48,14.84,NA
2016-07-12,97.54,37.41,5.14,24.36,29.61,165.95,36.63,152,34.94,117.93,53.21,95.97,1.32,NA,38.79,54.62,81.93,57.48,14.98,NA
2016-07-11,97.14,37.69,5.01,24.25,29.43,165.7,36.36,150.35,34.38,117.87,52.59,94.67,1.3,NA,38.15,54.12,81.66,56.32,14.99,NA
2016-07-08,96.79,37.29,5.1,24.17,29.26,165.65,35.89,149.5,34,117.24,52.3,97.06,1.27,NA,37.36,54.19,80.89,56.51,14.45,NA
2016-07-07,95.14,36.83,5.02,23.99,28.74,163.69,35.36,147.7,33.2,115.85,51.38,95.1,1.22,NA,36.32,52.93,78.76,56.91,14.4,NA
2016-07-06,95.18,36.88,5.04,23.88,28.72,163.28,35.45,147.48,32.97,116.7,51.38,94.6,1.19,NA,35.93,52.37,78.5,56.75,14.3,NA
2016-07-05,94.73,36.41,4.96,23.75,28.33,161.79,35.24,146.81,32.68,114,51.17,97.91,1.18,NA,36.12,51.94,78.67,56.77,14.27,NA
2016-07-01,95.32,36.28,5.07,23.97,28.8,161.99,35.51,147.46,32.75,114.19,51.16,96.67,1.17,NA,36.35,53,79.83,56.99,14.43,NA
2016-06-30,95.79,35.78,5.14,23.9,28.69,161.94,35.18,146.91,32.8,114.28,51.17,91.48,1.18,NA,36.51,53.57,79.41,57.12,14.15,NA
2016-06-29,94.39,35.78,5.13,23.6,28.26,157.16,34.76,143.7,31.93,114.16,50.54,91.06,1.17,NA,35.77,53.55,79,56.74,14.01,NA
2016-06-28,92.46,35.4,5.12,23.4,27.79,154.02,34.56,141.02,31.19,112.7,49.44,87.97,1.15,NA,35.24,52.51,77.55,54.85,13.45,NA
2016-06-27,90.85,34.57,4.72,23.01,27.31,150.83,34.06,138.89,30.72,108.97,48.43,85.33,1.13,NA,34.2,51.14,76.07,53.69,13.24,NA
2016-06-24,92.2,34.95,4.88,23.35,27.75,153.4,34.26,141.89,31.55,112.08,49.83,88.44,1.14,NA,35.08,52.12,78.46,54.68,12.88,NA
2016-06-23,96.21,36.1,5.21,24.03,29.22,160.45,35.74,150.36,32.99,115.08,51.91,91.66,1.21,NA,36.66,55.55,82.28,56.13,13.09,NA
2016-06-22,94.01,35.53,5.02,23.89,28.72,158.34,35.52,148.01,32.29,113.91,50.99,90.01,1.18,NA,36,54.04,80.62,55.61,13.11,NA
2016-06-21,99.72,35.79,5.45,23.98,28.77,159.16,35.44,149.11,32.32,114.38,51.19,90.99,1.18,NA,36.16,53.88,81.63,55.81,14.64,NA
2016-06-20,97.99,35.7,5.1,23.78,28.8,158.6,35.31,148.68,32.17,113.37,50.07,93.8,1.19,NA,36.86,53.89,81.22,55.38,14.65,NA
2016-06-17,95.58,35.32,5.26,23.83,28.95,157.41,35.21,147.11,31.76,113.02,50.13,94.45,1.17,NA,36.97,53.55,80.5,55.31,14.36,NA
2016-06-16,97.19,35.88,4.75,24.39,28.87,157.62,36.21,146.21,31.69,114.39,50.39,95.44,1.19,NA,36.97,53.42,81.64,55.53,14.53,NA
2016-06-15,97.02,35.71,4.42,24.29,28.65,157.36,36.61,145.84,31.61,114.6,49.69,94.29,1.18,NA,36.84,53.28,81.99,55.35,14.51,NA
2016-06-14,96.98,35.97,4.39,24.37,28.96,156.59,36.66,146.21,32.14,114.94,49.83,94.12,1.17,NA,37.16,52.7,81.09,55.57,14.33,NA
2016-06-13,96.96,35.76,4.4,24.34,28.84,153.45,36.59,146.43,32.17,113.95,50.14,93.85,1.17,NA,36.54,52.83,81.49,55.04,14.52,NA
2016-06-10,97.09,35.9,4.32,24.71,29.03,154.53,36.66,147.48,32.04,116.62,51.48,93.75,1.16,NA,36.77,53.83,81.83,54.87,14.59,NA
2016-06-09,98.07,36.38,4.52,24.91,29.14,155.56,37.13,148.5,31.94,118.56,51.62,97.09,1.18,NA,37.13,54.98,82.73,55.58,15.29,NA
2016-06-08,98.68,36.33,4.46,24.74,29.14,155.92,37.15,149.06,31.89,118.39,52.04,97.86,1.15,NA,37.55,54.94,83.35,55.22,15.7,NA
2016-06-07,98.52,36.19,4.51,24.76,29.07,155.05,36.55,148.41,31.88,117.76,52.1,99.89,1.16,NA,37.57,54.84,83.14,55.3,15.49,NA
2016-06-06,99.12,36.34,4.47,24.66,29.1,154.95,36.5,147.83,31.68,118.79,52.13,100.74,1.16,NA,38.1,54.89,82.83,55.59,14.71,NA
2016-06-03,98.7,36.28,4.16,24.48,29.13,154.02,36.79,147.98,31.62,118.47,51.79,99.59,1.16,NA,38.33,54.94,82.55,54.61,14.6,NA
2016-06-02,100.17,36.41,4.24,24.43,29.08,154.59,37.21,148.57,31.76,118.93,52.48,101.25,1.18,NA,38.56,54.88,83.24,54.62,14.6,NA
2016-06-01,100.04,35.97,4.43,24.62,28.9,154.89,37.42,147.62,31.66,118.78,52.85,101.51,1.17,NA,38.31,54.79,83.45,54.82,14.64,NA
2016-05-31,99.47,36.14,4.57,24.97,29.05,155.51,37.44,148.81,31.59,118.81,53,102.57,1.17,NA,37.79,54.92,83.71,54.89,14.88,NA
2016-05-27,100.14,35.61,4.6,25.09,28.92,154.95,37.38,147.93,31.57,119.38,52.32,103.3,1.15,NA,38.09,55.27,83.77,55.15,14.87,NA
2016-05-26,99.37,35.75,4.35,25.1,28.9,154.43,36.85,147.55,31.49,119.47,51.89,102.81,1.14,NA,38.07,55.74,83.35,55.29,15.01,NA
2016-05-25,99.61,35.42,4.18,24.91,28.92,154.79,36.91,146.82,31.39,117.89,52.12,100.2,1.13,NA,38.76,55.98,83.57,55.15,14.64,NA
2016-05-24,99.63,35.21,4.2,24.48,28.47,153.56,36.65,143.55,31.06,117.7,51.59,97.89,1.13,NA,38.92,55.59,82.75,55.44,14.53,NA
2016-05-23,96.62,34.84,4.04,24.11,27.94,151.7,35.86,142.06,30.23,115.97,50.03,94.89,1.11,NA,38.07,54.18,81.73,54.6,14.41,NA
2016-05-20,96.88,35.14,3.87,23.81,27.97,152.06,36.09,142.52,30.15,117.35,50.62,92.49,1.11,NA,37.53,54.52,81.02,54.62,14.69,NA
2016-05-19,95.88,34.93,3.77,23.55,27.57,151.04,35.77,140.28,29.63,116.81,50.32,89.55,1.09,NA,37.65,52.76,81.09,54.55,14.35,NA
2016-05-18,96.7,34.87,3.84,23.64,26.72,152.32,36.09,142.61,29.99,117.65,50.81,90.5,1.08,NA,38.98,52.79,77.87,54.8,14.08,NA
2016-05-17,95.93,34.76,3.79,23.37,26.65,152.84,36.01,143.25,29.98,117.35,50.51,88.63,1.06,NA,39.07,51.99,76.77,54.88,13.64,NA
2016-05-16,97.23,35.53,3.79,23.47,26.97,154.12,36.52,144.66,30.39,118.67,51.83,89.12,1.05,NA,39.3,51.91,77.31,55.53,13.89,NA
2016-05-13,95.97,35.5,3.67,22.63,26.53,152.48,36.24,142.98,29.91,119.81,51.08,87.88,1.02,NA,39.48,51.32,76.37,55.82,13.84,NA
2016-05-12,95.96,35.9,3.59,22.59,26.67,154.79,36.4,144.06,29.76,120.28,51.51,87.74,0.89,NA,39.51,51.51,75.89,56.3,13.82,NA
2016-05-11,96.1,35.66,3.65,23.13,26.7,156.08,36.53,144.17,30.06,119.52,51.05,90.02,0.9,NA,39.71,52.15,75.79,56.23,13.93,NA
2016-05-10,96.52,35.15,3.64,23.36,27.03,156.8,36.97,145.16,30.14,120.5,51.02,92.89,0.9,NA,40.11,52.15,75.92,57.49,13.91,NA
2016-05-09,94.61,33.99,3.65,23.2,26.51,153.66,36.46,142.61,29.8,119.24,50.07,90.54,0.88,NA,39.62,51.2,74.62,56.64,13.93,NA
2016-05-06,94.3,33.7,3.68,23.18,26.53,154.95,36.26,142.56,30.04,119.49,50.39,90.84,0.88,NA,39.48,50.92,74.25,56.31,14.33,NA
2016-05-05,93.5,32.95,3.66,23.31,26.21,153.76,35.74,141.77,29.9,117.81,49.94,89.37,0.87,NA,38.95,51.13,73.81,56.25,14.1,NA
2016-05-04,92.94,33.55,3.6,23.55,26.44,154.69,35.57,139.62,29.85,118.06,49.87,90.79,0.87,NA,38.31,50.49,73.99,56.39,14.84,NA
2016-05-03,93.66,33.57,3.6,23.8,26.86,157.57,35.42,139.5,30.36,117.43,49.78,91.54,0.89,NA,38.36,50.73,74.9,56.25,15.49,NA
2016-05-02,94.9,34.19,3.74,23.41,27.37,158.91,35.72,140.61,30.61,118.57,50.61,93.11,0.9,NA,39.02,51.11,77.25,57.36,16.12,NA
2016-04-29,94.22,32.98,3.55,23.44,27.49,158.19,35.39,141.26,30.28,117.58,49.87,90.03,0.89,NA,39.18,50.52,75.8,56.23,16.05,NA
2016-04-28,93.64,30.1,3.61,23.71,27.96,158.96,35.25,142.35,31.11,116.73,49.9,90.28,0.91,NA,40.07,52.13,75.38,56.42,16.51,NA
2016-04-27,95.64,30.33,3.73,24.46,28.64,159.11,36.07,145.64,31.75,108.89,50.94,91.04,0.93,NA,40.01,52.9,75.69,56.9,16.76,NA
2016-04-26,96.15,30.84,3.66,26.09,28.45,158.96,36.27,144.3,31.4,108.76,51.44,92.43,0.91,NA,39.73,52.91,76.21,57.72,16.92,NA
2016-04-25,95.8,31.31,3.45,26.27,28.23,157.83,37.11,144.03,31.39,110.1,52.11,93.56,0.91,NA,39.82,52.43,76.51,57.77,16.79,NA
2016-04-22,94.79,31.03,3.99,26.42,28.15,158.24,36.89,143.73,31.64,110.56,51.78,95.9,0.91,NA,40.31,52.64,76.48,57.68,16.92,NA
2016-04-21,96.37,31.55,2.62,26.49,28.24,159.37,39,144.51,31.97,113.44,55.78,94.98,0.91,NA,40.1,51.67,77.15,60.64,16.55,NA
2016-04-20,96.33,31.65,2.7,26.78,28.44,160.24,38.75,141.42,32,112.42,55.59,96.77,0.91,NA,40.08,52.09,76.14,60.9,16.66,NA
2016-04-19,96.52,31.4,2.62,26.73,28.33,160.24,38.81,139.38,31.6,112.29,56.39,94.34,0.91,NA,39.24,51.83,76.19,60.9,16.49,NA
2016-04-18,96.55,31.77,2.76,26.87,28.19,159.78,39.38,147.63,31.65,110.45,56.46,108.4,0.92,NA,39.64,51.55,77.27,60.89,16.93,NA
2016-04-15,95.16,31.29,2.7,27.46,27.9,159.63,39,146.85,31.46,109.64,55.65,111.51,0.93,NA,38.58,51.06,76.31,60.51,16.97,NA
2016-04-14,94.44,31.04,2.72,28.03,28.25,159.58,38.77,146.31,31.8,110.84,55.36,110.42,0.92,NA,38.64,51.82,76.15,60.13,16.79,NA
2016-04-13,94.53,30.74,2.8,28.01,28.23,159.37,38.6,146.38,32.13,110.51,55.35,109.65,0.92,NA,38.79,51.92,75.95,60.21,16.97,NA
2016-04-12,93.42,30.16,2.81,27.61,27.64,158.5,38.22,144.83,31.86,110.61,54.65,106.98,0.9,NA,37.8,50.82,74.27,59.5,16.52,NA
2016-04-11,92.95,29.8,2.76,27.26,27.62,157.98,37.88,144.46,31.67,108.99,54.31,102.68,0.9,NA,38.06,51,74.16,60.9,16.66,NA
2016-04-08,94.07,29.73,2.74,27.17,27.69,158.39,37.97,144.56,31.63,110.63,54.42,103.81,0.89,NA,38.41,50.56,74.85,61.04,16.67,NA
2016-04-07,93.78,29.57,2.64,27.14,27.6,157.57,38.01,143.49,31.55,113.64,54.46,104.45,0.89,NA,38.28,50.03,75.32,61.17,17.15,NA
2016-04-06,95.4,30.1,2.8,27.74,28,158.96,38.4,145.21,32.08,113.71,55.12,104.83,0.9,NA,39.16,50.62,75.58,60.83,17.69,NA
2016-04-05,94.17,29.31,2.76,27.45,27.58,159.37,37.93,145.19,31.9,112.22,54.56,104.94,0.89,NA,38.55,50.07,74.58,60.04,17.03,NA
2016-04-04,94.5,29.66,2.83,27.78,28.14,160.66,38.26,147.19,32,112.55,55.43,104.35,0.9,NA,38.79,50.65,75.69,60.25,16.47,NA
2016-04-01,95.16,29.93,2.83,27.5,28.69,164.26,38.48,147.63,32.45,116.06,55.57,105.7,0.9,NA,39.4,50.88,75.73,61.02,15.84,NA
2016-03-31,93.8,29.68,2.85,27.25,28.47,163.54,38.15,146.59,32.35,114.1,55.23,102.23,0.89,NA,38.6,51.14,73.83,59.7,15.32,NA
2016-03-30,93.78,29.93,2.86,27.39,28.46,163.74,38.42,143.65,32.71,114.7,55.05,102.19,0.89,NA,39.04,50.99,74.3,60.01,15.13,NA
2016-03-29,93.22,29.69,2.86,26.92,28.1,161.94,38.29,144.54,32.38,116.14,54.71,104.13,0.88,NA,39.53,50.69,72.3,59.55,15.34,NA
2016-03-28,92.4,28.99,2.78,26.3,27.9,161.99,37.66,143.64,31.9,113.69,53.54,101.21,0.87,NA,38.74,50.19,71.95,58.96,15.35,NA
2016-03-24,92.52,29.15,2.79,26.42,27.96,160.04,37.74,143.2,31.88,113.05,54.21,98.36,0.86,NA,38.92,50.86,72.44,58.36,15.18,NA
2016-03-23,92.16,28.48,2.68,26.53,27.83,159.83,37.88,140.73,32,112.54,53.97,99.59,0.86,NA,40.52,50.99,71.78,58.83,14.84,NA
2016-03-22,92.56,28.02,2.79,26.68,28.28,159.78,38,143.35,32.32,112.25,54.07,99.84,0.85,NA,41.32,52.02,72.85,59.38,15.62,NA
2016-03-21,92.5,27.7,2.8,26.48,28.19,159.94,38.11,143.86,32.34,111.85,53.86,101.06,0.85,NA,41.14,52.21,72.25,59.1,15.89,NA
2016-03-18,93.42,27.6,2.93,26.48,28.33,159.06,37.77,142.37,32.68,111.45,53.49,101.12,0.85,NA,39.41,51.59,72.65,59.7,15.52,NA
2016-03-17,89.96,27.97,2.8,26.45,28.19,159.27,37.92,142.32,31.98,111.02,54.66,99.72,0.82,NA,39.93,51.38,72.72,59.55,15.09,NA
2016-03-16,88.17,28.71,2.63,26.49,27.88,155.2,37.87,140.14,31.69,112.18,54.35,99.35,0.83,NA,39.84,51.3,72.73,59.67,14.8,NA
2016-03-15,86.83,28.85,2.49,26.15,27.66,155.77,37.53,138.37,31.65,110.67,53.59,97.86,0.8,NA,39.27,51.63,71.7,59.08,14.56,NA
2016-03-14,87.01,28.67,2.72,25.63,27.7,155.72,37.51,138.2,31.43,109.89,53.17,98.13,0.81,NA,39.38,52.09,72.22,58.65,14.34,NA
2016-03-11,86,28.48,2.52,25.57,27.86,156.08,37.24,137.79,31.76,109.41,53.07,97.66,0.81,NA,39.49,52.22,71.63,57.59,13.83,NA
2016-03-10,84.85,27.95,2.26,25.29,27.38,154.02,36.61,135.69,31.25,107.32,52.05,97.36,0.79,NA,38.49,52.02,70.7,57.52,13.68,NA
2016-03-09,85.27,27.97,2.26,25.28,27.61,154.59,36.27,135.9,30.87,107.51,52.84,98,0.79,NA,38.57,51.95,71.04,57.07,13.91,NA
2016-03-08,84.35,28.01,2.3,25.26,27.05,154.64,35.68,134.61,30.56,105.93,51.65,96.23,0.79,NA,38.16,52.46,69.82,57.6,13.51,NA
